sentence_id,sentence,source,subject,relation,object
380,The precise constitution of the penicillin extracted depends on the species of Penicillium mould used and on the nutrient media used to culture the mould.,Penicillin,Penicillium mould,used in,nutrient media
380,The precise constitution of the penicillin extracted depends on the species of Penicillium mould used and on the nutrient media used to culture the mould.,Penicillin,penicillin extracted,depends on,species of Penicillium mould
380,The precise constitution of the penicillin extracted depends on the species of Penicillium mould used and on the nutrient media used to culture the mould.,Penicillin,penicillin extracted,depends on,nutrient media
381,"Fleming's original strain of Penicillium rubens produces principally penicillin F, named after Fleming.",Penicillin,Fleming's original strain of Penicillium rubens,produces,penicillin F
381,"Fleming's original strain of Penicillium rubens produces principally penicillin F, named after Fleming.",Penicillin,penicillin F,is named after,Fleming
382,"But penicillin F is unstable, difficult to isolate, and produced by the mould in small quantities.",Penicillin,penicillin F,is unstable,unstable
382,"But penicillin F is unstable, difficult to isolate, and produced by the mould in small quantities.",Penicillin,penicillin F,is difficult to isolate,difficult to isolate
382,"But penicillin F is unstable, difficult to isolate, and produced by the mould in small quantities.",Penicillin,penicillin F,is produced by,the mould
382,"But penicillin F is unstable, difficult to isolate, and produced by the mould in small quantities.",Penicillin,penicillin F,is produced in,small quantities
383,The principal commercial strain of Penicillium chrysogenum produces penicillin G as the principal component when corn steep liquor is used as the culture medium.,Penicillin,Penicillium chrysogenum,produces,penicillin G
383,The principal commercial strain of Penicillium chrysogenum produces penicillin G as the principal component when corn steep liquor is used as the culture medium.,Penicillin,Penicillium chrysogenum,produces,the principal component
383,The principal commercial strain of Penicillium chrysogenum produces penicillin G as the principal component when corn steep liquor is used as the culture medium.,Penicillin,corn steep liquor,is used as,the culture medium
384,"When phenoxyethanol or phenoxyacetic acid are added to the culture medium, the mould produces penicillin V as the main penicillin instead.",Penicillin,phenoxyethanol,is added to,culture medium
384,"When phenoxyethanol or phenoxyacetic acid are added to the culture medium, the mould produces penicillin V as the main penicillin instead.",Penicillin,phenoxyacetic acid,is added to,culture medium
384,"When phenoxyethanol or phenoxyacetic acid are added to the culture medium, the mould produces penicillin V as the main penicillin instead.",Penicillin,the mould,produces,penicillin V
385,"6-Aminopenicillanic acid is a compound derived from penicillin G. 6-APA contains the beta-lactam core of penicillin G, but with the side chains stripped off; 6-APA is a useful precursor for manufacturing other penicillins.",Penicillin,6-Aminopenicillanic acid,is a compound derived from,penicillin G
385,"6-Aminopenicillanic acid is a compound derived from penicillin G. 6-APA contains the beta-lactam core of penicillin G, but with the side chains stripped off; 6-APA is a useful precursor for manufacturing other penicillins.",Penicillin,6-Aminopenicillanic acid,contains the beta-lactam core of,penicillin G
385,"6-Aminopenicillanic acid is a compound derived from penicillin G. 6-APA contains the beta-lactam core of penicillin G, but with the side chains stripped off; 6-APA is a useful precursor for manufacturing other penicillins.",Penicillin,6-Aminopenicillanic acid,is a useful precursor for manufacturing,other penicillins
386,"There are many semi-synthetic penicillins derived from 6-APA and these are in three groups: antistaphylococcal penicillins, broad-spectrum penicillins, and antipseudomonal penicillins.",Penicillin,6-APA,is derived from,semi-synthetic penicillins
386,"There are many semi-synthetic penicillins derived from 6-APA and these are in three groups: antistaphylococcal penicillins, broad-spectrum penicillins, and antipseudomonal penicillins.",Penicillin,semi-synthetic penicillins,are in,three groups
386,"There are many semi-synthetic penicillins derived from 6-APA and these are in three groups: antistaphylococcal penicillins, broad-spectrum penicillins, and antipseudomonal penicillins.",Penicillin,semi-synthetic penicillins,are in,antistaphylococcal penicillins
386,"There are many semi-synthetic penicillins derived from 6-APA and these are in three groups: antistaphylococcal penicillins, broad-spectrum penicillins, and antipseudomonal penicillins.",Penicillin,semi-synthetic penicillins,are in,broad-spectrum penicillins
386,"There are many semi-synthetic penicillins derived from 6-APA and these are in three groups: antistaphylococcal penicillins, broad-spectrum penicillins, and antipseudomonal penicillins.",Penicillin,semi-synthetic penicillins,are in,antipseudomonal penicillins
387,"The semi-synthetic penicillins are all referred to as penicillins because they are all derived ultimately from penicillin G.
Penicillin units
One unit of penicillin G sodium is defined as 0.600 micrograms.",Penicillin,penicillins,are referred to as,penicillins
387,"The semi-synthetic penicillins are all referred to as penicillins because they are all derived ultimately from penicillin G.
Penicillin units
One unit of penicillin G sodium is defined as 0.600 micrograms.",Penicillin,penicillins,are derived from,penicillin G
387,"The semi-synthetic penicillins are all referred to as penicillins because they are all derived ultimately from penicillin G.
Penicillin units
One unit of penicillin G sodium is defined as 0.600 micrograms.",Penicillin,penicillin G sodium,is defined as,0.600 micrograms
388,"Therefore, 2 million units of penicillin G is 1.2 g.
One unit of penicillin V potassium is defined as 0.625 micrograms.",Penicillin,2 million units of penicillin G,is,1.2 g
388,"Therefore, 2 million units of penicillin G is 1.2 g.
One unit of penicillin V potassium is defined as 0.625 micrograms.",Penicillin,One unit of penicillin V potassium,is defined as,0.625 micrograms
389,"Therefore 400,000 units of penicillin V is 250 mg.",Penicillin,,,
390,The use of units to prescribe penicillin is largely obsolete outside of the US.,Penicillin,,,
391,"Since the original penicillin was an ill-defined mixture of active compounds , the potency of penicillin varied from batch to batch.",Penicillin,,,
392,It was therefore impractical to prescribe 1 g of penicillin because the activity of 1 g of penicillin from one batch would be different from the activity from another batch.,Penicillin,,,
393,"To address this problem, after manufacture, each batch of penicillin was standardised against a known unit of penicillin: each glass vial was then filled with the number of units required.",Penicillin,each batch of penicillin,was standardised against,a known unit of penicillin
393,"To address this problem, after manufacture, each batch of penicillin was standardised against a known unit of penicillin: each glass vial was then filled with the number of units required.",Penicillin,each glass vial,was filled with,the number of units required
394,"In the 1940s, a vial of 5,000 Oxford units was standard, but the depending on the batch, could contain anything from 15 mg to 20 mg of penicillin.",Penicillin,a vial,was standard,"5,000 Oxford units"
394,"In the 1940s, a vial of 5,000 Oxford units was standard, but the depending on the batch, could contain anything from 15 mg to 20 mg of penicillin.",Penicillin,a vial,could contain,15 mg of penicillin
394,"In the 1940s, a vial of 5,000 Oxford units was standard, but the depending on the batch, could contain anything from 15 mg to 20 mg of penicillin.",Penicillin,a vial,could contain,20 mg of penicillin
395,"Later, a vial of 1,000,000 international units became standard, and this could contain 2.5 g to 3 g of natural penicillin (a mixture of penicillin I, II, III, and IV and natural impurities).",Penicillin,"a vial of 1,000,000 international units",became standard,later
395,"Later, a vial of 1,000,000 international units became standard, and this could contain 2.5 g to 3 g of natural penicillin (a mixture of penicillin I, II, III, and IV and natural impurities).",Penicillin,"a vial of 1,000,000 international units",could contain,2.5 g to 3 g of natural penicillin
395,"Later, a vial of 1,000,000 international units became standard, and this could contain 2.5 g to 3 g of natural penicillin (a mixture of penicillin I, II, III, and IV and natural impurities).",Penicillin,2.5 g to 3 g of natural penicillin,is a mixture of,"penicillin I, II, III, and IV and natural impurities"
396,"With the advent of pure penicillin G preparations , there is little reason to prescribe penicillin in units, although units are still used for benzathine benzylpenicillin in the United States.",Penicillin,penicillin G preparations,are used for,penicillin
396,"With the advent of pure penicillin G preparations , there is little reason to prescribe penicillin in units, although units are still used for benzathine benzylpenicillin in the United States.",Penicillin,penicillin,is prescribed in,units
396,"With the advent of pure penicillin G preparations , there is little reason to prescribe penicillin in units, although units are still used for benzathine benzylpenicillin in the United States.",Penicillin,units,are used for,benzathine benzylpenicillin
397,The Silk Road was a network of Asian trade routes active from the second century BCE until the mid-15th century.,Silk Road,,,
398,"Spanning over 6,400 km on land, it played a central role in facilitating economic, cultural, political, and religious interactions between the Eastern and Western worlds.",Silk Road,,,
399,"The name ""Silk Road"" was coined in the late 19th century, but some 20th- and 21st-century historians instead prefer the term Silk Routes, on the grounds that it more accurately describes the intricate web of land and sea routes connecting Central, East, South, Southeast, and West Asia as well as East Africa and Southern Europe.",Silk Road,Silk Road,was coined in,late 19th century
399,"The name ""Silk Road"" was coined in the late 19th century, but some 20th- and 21st-century historians instead prefer the term Silk Routes, on the grounds that it more accurately describes the intricate web of land and sea routes connecting Central, East, South, Southeast, and West Asia as well as East Africa and Southern Europe.",Silk Road,Silk Road,is referred to as,Silk Routes
399,"The name ""Silk Road"" was coined in the late 19th century, but some 20th- and 21st-century historians instead prefer the term Silk Routes, on the grounds that it more accurately describes the intricate web of land and sea routes connecting Central, East, South, Southeast, and West Asia as well as East Africa and Southern Europe.",Silk Road,Silk Routes,is preferred by,20th- and 21st-century historians
399,"The name ""Silk Road"" was coined in the late 19th century, but some 20th- and 21st-century historians instead prefer the term Silk Routes, on the grounds that it more accurately describes the intricate web of land and sea routes connecting Central, East, South, Southeast, and West Asia as well as East Africa and Southern Europe.",Silk Road,Silk Routes,more accurately describes,the intricate web of land and sea routes
399,"The name ""Silk Road"" was coined in the late 19th century, but some 20th- and 21st-century historians instead prefer the term Silk Routes, on the grounds that it more accurately describes the intricate web of land and sea routes connecting Central, East, South, Southeast, and West Asia as well as East Africa and Southern Europe.",Silk Road,the intricate web of land and sea routes,connects,"Central, East, South, Southeast, and West Asia"
399,"The name ""Silk Road"" was coined in the late 19th century, but some 20th- and 21st-century historians instead prefer the term Silk Routes, on the grounds that it more accurately describes the intricate web of land and sea routes connecting Central, East, South, Southeast, and West Asia as well as East Africa and Southern Europe.",Silk Road,the intricate web of land and sea routes,connects,East Africa
399,"The name ""Silk Road"" was coined in the late 19th century, but some 20th- and 21st-century historians instead prefer the term Silk Routes, on the grounds that it more accurately describes the intricate web of land and sea routes connecting Central, East, South, Southeast, and West Asia as well as East Africa and Southern Europe.",Silk Road,the intricate web of land and sea routes,connects,Southern Europe
400,"In fact, some scholars criticise or even dismiss the idea of silk roads and call for a new definition or alternate term.",Silk Road,,,
401,"According to them, the literature using this term has ""privileged the sedentary and literate empires at either end of Eurasia"" thereby ignoring the contributions of steppe nomads.",Silk Road,,,
402,"In addition, the classic definition sidelines prominent civilisations such as India and Iran.",Silk Road,,,
403,The Silk Road derives its name from the highly lucrative trade of silk textiles that were primarily produced in China.,Silk Road,The Silk Road,derives its name from,the highly lucrative trade of silk textiles
403,The Silk Road derives its name from the highly lucrative trade of silk textiles that were primarily produced in China.,Silk Road,The Silk Road,was primarily produced in,China
404,"The network began with the expansion of the Han dynasty into Central Asia around 114 BCE, through the missions and explorations of the Chinese imperial envoy Zhang Qian, which brought the region under unified control.",Silk Road,Han dynasty,expanded into,Central Asia
404,"The network began with the expansion of the Han dynasty into Central Asia around 114 BCE, through the missions and explorations of the Chinese imperial envoy Zhang Qian, which brought the region under unified control.",Silk Road,Zhang Qian,brought,the region under unified control
404,"The network began with the expansion of the Han dynasty into Central Asia around 114 BCE, through the missions and explorations of the Chinese imperial envoy Zhang Qian, which brought the region under unified control.",Silk Road,Zhang Qian,was a,Chinese imperial envoy
405,"The Chinese took great interest in the security of their trade products, and extended the Great Wall of China to ensure the protection of the trade route.",Silk Road,The Chinese,extended,the Great Wall of China
405,"The Chinese took great interest in the security of their trade products, and extended the Great Wall of China to ensure the protection of the trade route.",Silk Road,The Chinese,took interest in,the security of their trade products
405,"The Chinese took great interest in the security of their trade products, and extended the Great Wall of China to ensure the protection of the trade route.",Silk Road,The Chinese,extended,the protection of the trade route
406,The Parthian Empire provided a vital bridge connecting the network to the Mediterranean.,Silk Road,The Parthian Empire,provided a vital bridge connecting,the network
406,The Parthian Empire provided a vital bridge connecting the network to the Mediterranean.,Silk Road,The Parthian Empire,is connected to,the Mediterranean
407,"Meanwhile, the rise of the Roman Empire in the west further established the western terminus of the interconnected trade system.",Silk Road,Roman Empire,was established in,west
407,"Meanwhile, the rise of the Roman Empire in the west further established the western terminus of the interconnected trade system.",Silk Road,Roman Empire,established the western terminus of,interconnected trade system
408,"By the first century CE, Chinese silk was widely sought after in Rome, Egypt, and Greece.",Silk Road,Chinese silk,was widely sought after in,Rome
408,"By the first century CE, Chinese silk was widely sought after in Rome, Egypt, and Greece.",Silk Road,Chinese silk,was widely sought after in,Egypt
408,"By the first century CE, Chinese silk was widely sought after in Rome, Egypt, and Greece.",Silk Road,Chinese silk,was widely sought after in,Greece
409,"Other lucrative commodities from the East included tea, dyes, perfumes, and porcelain; among Western exports were horses, camels, honey, wine, and gold.",Silk Road,tea,was a type of,lucrative commodity from the East
409,"Other lucrative commodities from the East included tea, dyes, perfumes, and porcelain; among Western exports were horses, camels, honey, wine, and gold.",Silk Road,porcelain,was a type of,lucrative commodity from the East
409,"Other lucrative commodities from the East included tea, dyes, perfumes, and porcelain; among Western exports were horses, camels, honey, wine, and gold.",Silk Road,honey,was a type of,Western export
409,"Other lucrative commodities from the East included tea, dyes, perfumes, and porcelain; among Western exports were horses, camels, honey, wine, and gold.",Silk Road,wine,was a type of,Western export
409,"Other lucrative commodities from the East included tea, dyes, perfumes, and porcelain; among Western exports were horses, camels, honey, wine, and gold.",Silk Road,gold,was a type of,Western export
410,"Aside from generating substantial wealth for emerging mercantile classes, the proliferation of goods such as paper and gunpowder greatly affected the trajectory of political history in several theatres in Eurasia and beyond.",Silk Road,,,
411,"The Silk Road was utilized over a period that saw immense political variation across the continent, exemplified by major events such as the Black Death and the Mongol conquests.",Silk Road,,,
412,"The network was highly decentralized, and security was sparse: travelers faced constant threats of banditry and nomadic raiders, and long expanses of inhospitable terrain.",Silk Road,,,
413,"Few individuals traveled the entire length of the Silk Road, instead relying on a succession of middlemen based at various stopping points along the way.",Silk Road,,,
414,"In addition to goods, the network facilitated an unprecedented exchange of religious , philosophical, and scientific thought, much of which was syncretised by societies along the way.",Silk Road,,,
415,"Likewise, a wide variety of people used the routes.",Silk Road,,,
416,"Diseases such as plague also spread along the Silk Road, possibly contributing to the Black Death.",Silk Road,plague,spread along,the Silk Road
416,"Diseases such as plague also spread along the Silk Road, possibly contributing to the Black Death.",Silk Road,plague,possibly contributed to,the Black Death
417,"From 1453 onwards, the Ottoman Empire began competing with other gunpowder empires for greater control over the overland routes, which prompted European polities to seek alternatives while themselves gaining leverage over their trade partners.",Silk Road,,,
418,"This marked the beginning of the Age of Discovery, European colonialism, and the further intensification of globalization.",Silk Road,,,
419,"In the 21st century, the name ""New Silk Road"" is used to describe several large infrastructure projects along many of the historic trade routes; among the best known include the Eurasian Land Bridge and the Chinese Belt and Road Initiative .",Silk Road,21st century,is used to describe,New Silk Road
419,"In the 21st century, the name ""New Silk Road"" is used to describe several large infrastructure projects along many of the historic trade routes; among the best known include the Eurasian Land Bridge and the Chinese Belt and Road Initiative .",Silk Road,New Silk Road,describes,several large infrastructure projects
419,"In the 21st century, the name ""New Silk Road"" is used to describe several large infrastructure projects along many of the historic trade routes; among the best known include the Eurasian Land Bridge and the Chinese Belt and Road Initiative .",Silk Road,New Silk Road,is used to describe,Eurasian Land Bridge
419,"In the 21st century, the name ""New Silk Road"" is used to describe several large infrastructure projects along many of the historic trade routes; among the best known include the Eurasian Land Bridge and the Chinese Belt and Road Initiative .",Silk Road,New Silk Road,is used to describe,Chinese Belt and Road Initiative
420,"UNESCO designated the Chang'an-Tianshan corridor of the Silk Road as a World Heritage Site in 2014, and the Zarafshan-Karakum Corridor in 2023.",Silk Road,UNESCO,designated,Chang'an-Tianshan corridor of the Silk Road
420,"UNESCO designated the Chang'an-Tianshan corridor of the Silk Road as a World Heritage Site in 2014, and the Zarafshan-Karakum Corridor in 2023.",Silk Road,UNESCO,designated,the Zarafshan-Karakum Corridor
420,"UNESCO designated the Chang'an-Tianshan corridor of the Silk Road as a World Heritage Site in 2014, and the Zarafshan-Karakum Corridor in 2023.",Silk Road,Chang'an-Tianshan corridor of the Silk Road,was designated as,a World Heritage Site
420,"UNESCO designated the Chang'an-Tianshan corridor of the Silk Road as a World Heritage Site in 2014, and the Zarafshan-Karakum Corridor in 2023.",Silk Road,the Zarafshan-Karakum Corridor,was designated as,a World Heritage Site
420,"UNESCO designated the Chang'an-Tianshan corridor of the Silk Road as a World Heritage Site in 2014, and the Zarafshan-Karakum Corridor in 2023.",Silk Road,UNESCO,designated,a World Heritage Site
420,"UNESCO designated the Chang'an-Tianshan corridor of the Silk Road as a World Heritage Site in 2014, and the Zarafshan-Karakum Corridor in 2023.",Silk Road,the Chang'an-Tianshan corridor of the Silk Road,was designated in,2014
420,"UNESCO designated the Chang'an-Tianshan corridor of the Silk Road as a World Heritage Site in 2014, and the Zarafshan-Karakum Corridor in 2023.",Silk Road,the Zarafshan-Karakum Corridor,was designated in,2023
421,"The Fergana-Syrdarya Corridor, the Indian and Iranian portions, and the remaining sites in China remain on the tentative lists.",Silk Road,Fergana-Syrdarya Corridor,are portions of,Indian and Iranian portions
421,"The Fergana-Syrdarya Corridor, the Indian and Iranian portions, and the remaining sites in China remain on the tentative lists.",Silk Road,Fergana-Syrdarya Corridor,are portions of,the remaining sites in China
422,"Despite the popular imagination, Silk Road was never a singular east-west trade route that linked China to the Mediterranean, nor was there unrestricted trade before the Mongol Empire.",Silk Road,Silk Road,was never a singular east-west trade route that linked,China
422,"Despite the popular imagination, Silk Road was never a singular east-west trade route that linked China to the Mediterranean, nor was there unrestricted trade before the Mongol Empire.",Silk Road,Silk Road,was never a singular east-west trade route that linked,the Mediterranean
422,"Despite the popular imagination, Silk Road was never a singular east-west trade route that linked China to the Mediterranean, nor was there unrestricted trade before the Mongol Empire.",Silk Road,the Mongol Empire,was before,unrestricted trade
423,It was a network of routes.,Silk Road,,,
424,"Even Marco Polo, often linked to the Silk Road, never used the term despite traveling during a time of Mongol-enabled ease of movement.",Silk Road,Marco Polo,was linked to,the Silk Road
424,"Even Marco Polo, often linked to the Silk Road, never used the term despite traveling during a time of Mongol-enabled ease of movement.",Silk Road,Marco Polo,never used,the term
424,"Even Marco Polo, often linked to the Silk Road, never used the term despite traveling during a time of Mongol-enabled ease of movement.",Silk Road,Marco Polo,traveled during,a time of Mongol-enabled ease of movement
425,"Name and contested significance
The Silk Road derives its name from the lucrative trade in silk, first developed in China, and a major reason for the connection of trade routes into an extensive transcontinental network.",Silk Road,The Silk Road,derives its name from,the lucrative trade in silk
425,"Name and contested significance
The Silk Road derives its name from the lucrative trade in silk, first developed in China, and a major reason for the connection of trade routes into an extensive transcontinental network.",Silk Road,The Silk Road,was first developed in,China
425,"Name and contested significance
The Silk Road derives its name from the lucrative trade in silk, first developed in China, and a major reason for the connection of trade routes into an extensive transcontinental network.",Silk Road,The Silk Road,is a major reason for the connection of,trade routes
425,"Name and contested significance
The Silk Road derives its name from the lucrative trade in silk, first developed in China, and a major reason for the connection of trade routes into an extensive transcontinental network.",Silk Road,trade routes,are connected into,an extensive transcontinental network
426,"It derives from the German term Seidenstraße and was first popularized in 1877 by Ferdinand von Richthofen, who made seven expeditions to China from 1868 to 1872.",Silk Road,Seidenstraße,derives from,It
426,"It derives from the German term Seidenstraße and was first popularized in 1877 by Ferdinand von Richthofen, who made seven expeditions to China from 1868 to 1872.",Silk Road,It,was popularized by,Ferdinand von Richthofen
426,"It derives from the German term Seidenstraße and was first popularized in 1877 by Ferdinand von Richthofen, who made seven expeditions to China from 1868 to 1872.",Silk Road,Ferdinand von Richthofen,made expeditions to,China
426,"It derives from the German term Seidenstraße and was first popularized in 1877 by Ferdinand von Richthofen, who made seven expeditions to China from 1868 to 1872.",Silk Road,Ferdinand von Richthofen,made seven expeditions to,China
426,"It derives from the German term Seidenstraße and was first popularized in 1877 by Ferdinand von Richthofen, who made seven expeditions to China from 1868 to 1872.",Silk Road,Ferdinand von Richthofen,made expeditions from,1868 to 1872
426,"It derives from the German term Seidenstraße and was first popularized in 1877 by Ferdinand von Richthofen, who made seven expeditions to China from 1868 to 1872.",Silk Road,Ferdinand von Richthofen,made expeditions from,1868
426,"It derives from the German term Seidenstraße and was first popularized in 1877 by Ferdinand von Richthofen, who made seven expeditions to China from 1868 to 1872.",Silk Road,Ferdinand von Richthofen,made expeditions to,1872
427,"However, the term itself had been in use in decades prior to that.",Silk Road,,,
428,"The alternative translation ""Silk Route"" is also used occasionally.",Silk Road,,,
429,"Although the term was coined in the 19th century, it did not gain widespread acceptance in academia or popularity among the public until the 20th century.",Silk Road,,,
430,The first book entitled The Silk Road was by Swedish geographer,Silk Road,The first book,entitled,The Silk Road
430,The first book entitled The Silk Road was by Swedish geographer,Silk Road,The first book,was by,Swedish geographer
431,The use of the term 'Silk Road' is not without its detractors.,Silk Road,,,
432,"For instance, Warwick Ball contends that the maritime spice trade with India and Arabia was far more consequential for the economy of the Roman Empire than the silk trade with China, which at sea was conducted mostly through India and on land was handled by numerous intermediaries such as the Sogdians.",Silk Road,Warwick Ball,contends that,the maritime spice trade with India and Arabia was far more consequential for the economy of the Roman Empire
432,"For instance, Warwick Ball contends that the maritime spice trade with India and Arabia was far more consequential for the economy of the Roman Empire than the silk trade with China, which at sea was conducted mostly through India and on land was handled by numerous intermediaries such as the Sogdians.",Silk Road,the maritime spice trade with India and Arabia,was far more consequential for the economy of,the Roman Empire
432,"For instance, Warwick Ball contends that the maritime spice trade with India and Arabia was far more consequential for the economy of the Roman Empire than the silk trade with China, which at sea was conducted mostly through India and on land was handled by numerous intermediaries such as the Sogdians.",Silk Road,the silk trade with China,was handled by,numerous intermediaries such as the Sogdians
432,"For instance, Warwick Ball contends that the maritime spice trade with India and Arabia was far more consequential for the economy of the Roman Empire than the silk trade with China, which at sea was conducted mostly through India and on land was handled by numerous intermediaries such as the Sogdians.",Silk Road,the silk trade with China,was conducted through,India
432,"For instance, Warwick Ball contends that the maritime spice trade with India and Arabia was far more consequential for the economy of the Roman Empire than the silk trade with China, which at sea was conducted mostly through India and on land was handled by numerous intermediaries such as the Sogdians.",Silk Road,the silk trade with China,was handled on land by,numerous intermediaries such as the Sogdians
433,"Going as far as to call the whole thing a ""myth"" of modern academia, Ball argues that there was no coherent overland trade system and no free movement of goods from East Asia to the West until the period of the Mongol Empire.",Silk Road,Ball,argues that,there was no coherent overland trade system
433,"Going as far as to call the whole thing a ""myth"" of modern academia, Ball argues that there was no coherent overland trade system and no free movement of goods from East Asia to the West until the period of the Mongol Empire.",Silk Road,Ball,argues that,no free movement of goods from East Asia to the West existed until the period of the Mongol Empire
434,"He notes that traditional authors discussing east–west trade such as Marco Polo and Edward Gibbon never labelled any route a ""silk"" one in particular.",Silk Road,Marco Polo,never labelled any route a,silk
434,"He notes that traditional authors discussing east–west trade such as Marco Polo and Edward Gibbon never labelled any route a ""silk"" one in particular.",Silk Road,Edward Gibbon,never labelled any route a,silk
435,"William Dalrymple points out that in pre-modern times, maritime travel cost only a fifth of overland transport, and argues for the pre-13th century primacy of an India-dominated ""Golden Road"" extending from Rome to Japan.",Silk Road,William Dalrymple,points out,"that in pre-modern times, maritime travel cost only a fifth of overland transport"
435,"William Dalrymple points out that in pre-modern times, maritime travel cost only a fifth of overland transport, and argues for the pre-13th century primacy of an India-dominated ""Golden Road"" extending from Rome to Japan.",Silk Road,William Dalrymple,argues for,"the pre-13th century primacy of an India-dominated ""Golden Road"" extending from Rome to Japan"
436,"The southern stretches of the Silk Road, from Khotan to Eastern China, were first used for jade and not silk, as long as 5000 BCE, and are still in use for this purpose.",Silk Road,The southern stretches of the Silk Road,were first used for,jade
436,"The southern stretches of the Silk Road, from Khotan to Eastern China, were first used for jade and not silk, as long as 5000 BCE, and are still in use for this purpose.",Silk Road,The southern stretches of the Silk Road,are still in use for,this purpose
436,"The southern stretches of the Silk Road, from Khotan to Eastern China, were first used for jade and not silk, as long as 5000 BCE, and are still in use for this purpose.",Silk Road,Khotan to Eastern China,were first used for,jade
436,"The southern stretches of the Silk Road, from Khotan to Eastern China, were first used for jade and not silk, as long as 5000 BCE, and are still in use for this purpose.",Silk Road,Khotan to Eastern China,are still in use for,this purpose
437,"A black hole is an astronomical body so compact that its gravity prevents anything, including light, from escaping.",Black hole,,,
438,"Albert Einstein's theory of general relativity, which describes gravitation as the curvature of spacetime, predicts that any sufficiently compact mass will form a black hole.",Black hole,Albert Einstein,has theory,general relativity
438,"Albert Einstein's theory of general relativity, which describes gravitation as the curvature of spacetime, predicts that any sufficiently compact mass will form a black hole.",Black hole,general relativity,describes,gravitation
438,"Albert Einstein's theory of general relativity, which describes gravitation as the curvature of spacetime, predicts that any sufficiently compact mass will form a black hole.",Black hole,general relativity,predicts,black hole
438,"Albert Einstein's theory of general relativity, which describes gravitation as the curvature of spacetime, predicts that any sufficiently compact mass will form a black hole.",Black hole,black hole,is formed by,sufficiently compact mass
439,The boundary of no escape is called the event horizon.,Black hole,boundary of no escape,is called,event horizon
440,"In general relativity, crossing a black hole's event horizon traps an object inside but produces no locally detectable change.",Black hole,black hole,has,event horizon
440,"In general relativity, crossing a black hole's event horizon traps an object inside but produces no locally detectable change.",Black hole,event horizon,traps,object
440,"In general relativity, crossing a black hole's event horizon traps an object inside but produces no locally detectable change.",Black hole,event horizon,produces,no locally detectable change
441,"General relativity also predicts that every black hole should have a central singularity, where the curvature of spacetime is infinite.",Black hole,,,
442,Objects whose gravitational fields are too strong for light to escape were first considered in the 18th century.,Black hole,,,
443,"In 1916, the first solution of general relativity that would characterise a black hole was found.",Black hole,general relativity,was found,black hole
444,"By the late 1950s, this solution began to be interpreted physically as a region of space from which nothing can escape.",Black hole,,,
445,Black holes were long considered a mathematical curiosity; it was not until the 1960s that theoretical work showed they were a generic prediction of general relativity.,Black hole,,,
446,"The first widely accepted black hole was Cygnus X-1, identified by several researchers independently in 1971.",Black hole,Cygnus X-1,was identified by,several researchers
446,"The first widely accepted black hole was Cygnus X-1, identified by several researchers independently in 1971.",Black hole,Cygnus X-1,was identified in,1971
446,"The first widely accepted black hole was Cygnus X-1, identified by several researchers independently in 1971.",Black hole,Cygnus X-1,is the first widely accepted,black hole
447,Black holes typically form when very massive stars collapse at the end of their life cycle.,Black hole,,,
448,"After a black hole has formed, it can grow by absorbing mass from its surroundings.",Black hole,black hole,has formed,black hole
448,"After a black hole has formed, it can grow by absorbing mass from its surroundings.",Black hole,black hole,can grow,black hole
448,"After a black hole has formed, it can grow by absorbing mass from its surroundings.",Black hole,black hole,absorbs mass,surroundings
449,"Supermassive black holes of millions of solar masses may form by absorbing stars and merging with other black holes, or via direct collapse of gas clouds.",Black hole,,,
450,There is consensus that supermassive black holes exist in the centres of most galaxies.,Black hole,,,
451,"Quantum field theory in curved spacetime predicts that event horizons emit Hawking radiation, with its rate of emission being inversely proportional to its mass.",Black hole,Hawking radiation,is inversely proportional to,mass
451,"Quantum field theory in curved spacetime predicts that event horizons emit Hawking radiation, with its rate of emission being inversely proportional to its mass.",Black hole,event horizons,emit,Hawking radiation
452,"This causes the black hole to lose mass very slowly, provided it is not accreting matter.",Black hole,,,
453,"However, even the smallest class of black holes observed, stellar black holes, are gaining mass from the cosmic microwave background faster than they are losing mass via Hawking radiation.",Black hole,stellar black holes,are gaining mass from,cosmic microwave background
453,"However, even the smallest class of black holes observed, stellar black holes, are gaining mass from the cosmic microwave background faster than they are losing mass via Hawking radiation.",Black hole,stellar black holes,are losing mass via,Hawking radiation
454,The presence of a black hole can be inferred through its interaction with matter and electromagnetic radiation such as visible light.,Black hole,,,
455,"Matter falling toward a black hole can form an accretion disk of infalling plasma, heated by friction and emitting light.",Black hole,,,
456,"In extreme cases, this creates a quasar, some of the brightest objects in the universe.",Black hole,,,
457,Merging black holes can be detected by the gravitational waves they emit.,Black hole,black holes,emit,gravitational waves
458,"If stars are orbiting a black hole, their motions can be used to determine the black hole's mass and location.",Black hole,stars,are orbiting,a black hole
458,"If stars are orbiting a black hole, their motions can be used to determine the black hole's mass and location.",Black hole,stars,can be used to determine,the black hole's mass
458,"If stars are orbiting a black hole, their motions can be used to determine the black hole's mass and location.",Black hole,stars,can be used to determine,the black hole's location
459,"In this way, astronomers have identified numerous stellar black hole candidates in binary systems and established that the radio source known as Sagittarius A*, at the core of the Milky Way galaxy, contains a supermassive black hole of about 4.3 million solar masses.",Black hole,Sagittarius A*,contains,a supermassive black hole of about 4.3 million solar masses
